,Unnamed: 0,cik,size,ni,zscore,leverage,prloss,chgdt,cfo,liquidity,mkbk,litigate,reportlag,priorgc,newequity,newdebt,dependence,indexpert,tenure,big4,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year,bankruptcy,rf_pred,log_pred
223,54330,912890,2.013568798,-4.574,-0.733743557,0.302670227,1,0,-0.420160214,0.512416555,29.73721999,1,90,0,26.76995995,3.992389853,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
222,53765,911876,0.506817602,-1.969,1.015629301,10.5253012,1,0,-0.956024096,0.153614458,-0.023463193,1,265,0,0,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
244,57732,923601,1.469485952,0.738,-5.136379769,0.101449275,1,0,-0.018863584,0.087186565,3.19718382,1,376,0,1.002760524,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
293,68179,1021097,1.672975933,-1.371,-3.179298717,0.914977477,1,0,-0.456268769,0.00731982,3.05187638,0,81,0,8.290728228,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
294,68190,1021126,3.363183939,-0.895,-3.839187782,0.081264499,1,0,-0.012153319,0.007617465,2.396076732,0,171,0,0.689588311,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
295,68351,1021770,3.727499025,-18.648,7.753452043,2.078869513,1,0,0.015033073,0.0453638,-0.29385562,0,158,0,1.685724594,0.004810583,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
365,86666,1094316,4.308043655,-12.111,0,0.177387442,1,0,-0.651295511,0.146200956,0,0,88,0,0.80842587,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
364,86631,1094202,5.160077765,-47.798,-2.888040748,0.101999104,1,0,-0.120755779,0.449620503,6.14680779,0,81,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
363,86531,1094034,4.119508608,-0.429,-4.118341755,0.65638967,1,0,-0.089096199,0.140372832,7.944674108,0,182,0,0.298087081,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
362,86421,1093800,-0.210721031,-1.469,17.86047759,2.812345679,1,0,-1.619753086,0.535802469,0,0,91,0,13.58271605,1.787654321,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
361,86342,1093576,4.468135521,-3.625,-4.202538644,0.071656307,1,0,0.015459779,0.640456912,7.472960986,1,92,0,0.230692479,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
360,86319,1093509,-1.427116356,0.035,-5.008618182,0.229166667,1,0,-0.65,0.054166667,59.12162162,0,90,0,0.133333333,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
359,86090,1092662,-4.96184513,-0.129,78.79771429,0.142857143,1,0,-13.28571429,0.571428571,0,1,105,0,408.7142857,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
358,85681,1090908,5.490803753,-30.854,-3.794374006,0.11702935,1,0,-0.006232161,0.890147328,14.73320472,1,117,0,0.152739511,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
357,85594,1090461,-1.692819521,-0.315,10.10665121,1.282608696,1,0,-0.744565217,0.945652174,0,0,432,0,48.33152174,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
366,86687,1094324,5.495609634,-8.749,-4.12122301,0.065626796,1,0,-0.035165422,0.687197274,0,0,90,0,0.380641983,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
356,85336,1089909,5.179578875,-72.062,-2.605057088,0.035685329,1,0,-0.386592946,0.261666141,1.238606294,1,88,0,0.274154317,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
354,84896,1088330,4.743687876,-11.688,-3.060372824,0.205089807,1,0,-0.077966515,0.743742219,14.27244937,0,90,0,0.31325039,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
353,84881,1088244,3.631726923,-11.068,-3.016448682,0.186325375,1,0,-0.085631849,0.061490815,5.161846514,1,122,0,0.498120599,0.048070305,1,1,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
352,84157,1085537,3.405189403,-2.588,-2.840935605,0.387284197,1,0,-0.07875166,0.144621514,4.776905988,1,105,0,1.359727756,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
351,83752,1084551,-3.506557897,-0.27,36.27066667,1.9,1,0,-7.366666667,0.366666667,-380.6296296,0,102,0,371.0333333,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
350,83676,1084332,3.310543013,-21.89,-0.631702225,0.185255474,1,0,-0.612080292,0.656277372,2.458927612,1,91,0,0.516058394,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
349,83556,1084000,0,-0.005,0,0,1,0,0,0,0,0,105,0,0,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
348,83320,1083004,1.750069042,-1.976,1.184839295,0.851086012,1,0,-0.252476108,0.001737619,4.53092182,0,76,0,1.640486533,0.240312772,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
347,83176,1082456,3.59906415,-0.332,-4.232169363,0.167295701,1,0,0.009244065,0.617902855,3.646027523,0,90,0,0.474182256,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
346,83052,1081856,-1.973281346,-0.479,11.20904991,1.143884892,1,0,-0.503597122,1,0,0,91,0,89.26618705,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
355,84943,1088653,6.065646267,-35.193,-4.023755822,0.042142428,1,0,-0.026404303,0.331292174,4.174230939,0,85,0,0.110278296,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
367,86742,1094369,3.910581968,0.594,0,0.524274956,1,0,-0.048449768,0.19622256,3.876515662,0,185,0,0.254366287,0.313491428,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
368,86744,1094371,5.200495034,-26.108,-3.644395883,0.107927791,1,0,-0.038707116,0.331894223,14.37368346,1,104,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
369,86764,1094451,1.135265606,-19.183,31.71145047,3.043059126,1,0,-5.254820051,0.235861183,0,0,91,0,4.2718509,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
391,95874,1144284,1.499399807,-3.544,1.306268685,0.562402322,1,0,-0.299620451,0.020763563,0,0,563,0,1.416387587,0.516856441,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
390,94923,1137115,-0.616186139,-1.074,11.59908915,2.690740741,1,0,-1.185185185,0.092592593,0,0,364,0,0,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
389,93642,1127895,3.03778551,-13.77,-1.355088634,0.309314924,1,0,-0.550457836,0.676111031,0,0,192,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
388,93053,1124161,1.808616586,-2.604,-0.358810978,1.1179941,1,0,0.151098001,0.020976729,0,0,170,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
387,92918,1123713,2.288384744,-5.646,-0.750753809,0.421239477,1,0,-0.383101734,0.648747337,0,0,237,0,2.494472056,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
386,92117,1119705,1.048721519,-3.65,2.574933096,1.024176594,1,0,-0.395234758,0.182901191,0,0,135,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
385,92016,1118480,-1.358679194,-0.061,-2.847597418,1.284046693,1,0,0.280155642,0.058365759,0,0,384,0,19.31906615,0.194552529,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
384,91838,1117089,3.101712597,-15.405,-0.136297704,0.46537147,1,0,-0.527118187,0.603255981,0,0,111,0,1.455792409,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
383,90335,1108940,2.101569894,-3.867,-2.186188853,0.078004646,1,0,-0.364592248,0.299180829,5.090836759,0,198,0,2.07727106,0.010759262,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
381,89155,1103088,4.361300831,-23.767,-2.960617459,0.160670759,1,0,-0.047371712,0.731185952,9.542033481,0,90,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
380,88840,1101934,-0.742337425,-10.692,97.29889829,0.157563025,1,0,-2.464285714,0.50210084,292.4486284,0,88,0,21.74579832,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
379,88695,1101147,2.937679342,-13.875,-0.956643749,0.270135651,1,0,-0.547212802,0.53555532,0,0,69,0,1.071905468,0.042708775,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
378,88567,1100514,4.702079087,-20.161,-3.5443847,0.111603253,1,0,-0.095338368,0.497876125,13.59757254,0,87,0,0.317664464,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
377,88339,1099609,1.5847353,-0.946,-3.451732183,0.932759328,1,0,-0.176916769,0.006765068,10.08384146,1,107,0,1.372488725,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
376,87909,1097892,4.629199164,-55.721,-1.83122682,0.739397844,1,0,-0.246817401,0.049135036,0,0,191,0,0.449507966,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
375,87542,1096512,7.108511698,-26.705,-3.834800798,0.282912019,1,0,0.020960021,0.595324328,12.13650989,1,87,0,0.550972858,0.095719067,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
374,87081,1095315,4.171922697,-5.939,-3.699479059,0.265114127,1,0,0.162924121,0.383960518,6.000419727,0,90,0,0.276172116,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
373,87008,1095105,4.395707622,-21.653,-3.086365306,0.093363912,1,0,-0.123893369,0.839350448,11.84642867,0,67,0,0.34359202,0.036990456,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
372,87003,1095099,5.20053363,7.752,-4.488760924,0.600179744,1,0,-0.031229152,0.12632258,1.980300627,0,107,0,0.078271369,0.002051067,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
371,86916,1094959,2.925846146,-17.012,-0.18420937,0.282091153,1,0,-0.631742627,0.603592493,0,1,69,0,2.885844504,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
370,86814,1094739,5.900012415,2.881,-4.488940155,0.034571364,1,0,-0.011976704,0.468970694,16.92329622,1,235,0,0.490801059,0,1,1,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
345,82989,1081394,5.748609239,-16.015,-4.001276383,0.196708249,1,0,-0.020927223,0.344543815,26.08368487,1,90,0,0.235126883,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
344,82943,1081242,-0.606969484,-0.986,3.823754974,1.225688073,1,0,-1.029357798,0.499082569,-212.9934959,0,89,0,86.2733945,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
343,82941,1081240,0.524728529,-4.135,11.55504137,1.2,1,0,-1.460946746,0.508284024,-42.15029586,1,128,0,5.413609467,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
342,82801,1080533,1.702017094,-1.036,-1.766307522,0.342752963,1,0,-0.220783956,0.237556974,3.531289875,0,103,0,2.595077484,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
316,76373,1052245,6.052460865,-189.627,-0.116144856,0.493397749,1,0,-0.410282765,0.328412026,4.977047255,1,63,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,TRUE,TRUE,FALSE
315,76027,1051067,2.048337797,-3.972,-1.97022337,0.230818827,1,0,-0.320180529,0.486009026,3.718189438,0,378,0,0,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
314,75549,1049505,1.306709882,-9.205,8.054029899,0.459664321,1,0,-1.065240931,0.327287493,57.06613226,1,108,0,11.77558202,0.490525176,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
313,74952,1046862,-1.897119985,-0.673,15.90779062,7.02,1,0,0.073333333,0,0,0,161,0,84.94666667,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
312,74360,1045080,0.943905899,-1.985,0.99433119,1.554474708,1,0,-0.656031128,0.121789883,-47.3,0,104,0,0,0,1,1,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
311,73578,1042291,3.635109411,-5.36,-1.218073505,0.498575423,1,0,-0.016567298,0.014588719,0.841742516,1,105,0,0.309238643,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
310,73367,1041712,3.967325253,-35.616,-1.151788731,0.535983952,1,0,-0.473629431,0.251556498,8.54115416,1,79,0,0.599190054,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
309,73032,1040853,3.059645599,-9.987,-1.335797246,0.340666041,1,0,-0.307223265,0.24793621,0,0,73,0,0.862195122,0.046904315,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
308,72868,1040470,3.706940369,-2.605,-4.010190359,0.157725454,1,0,-0.14623487,0.204350708,1.160687946,0,90,0,0.174715804,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
307,72688,1039757,1.951466115,-2.897,-2.483990714,0.279443103,1,0,-0.087086234,0.008666004,1.994479495,0,118,0,0.638727092,0.078136099,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
306,71891,1036584,4.166897755,-9.528,-3.701333954,0.101821282,1,0,-0.091544602,0.664667132,2.464982915,1,90,0,0.244206774,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
305,71828,1036188,5.367708159,-16.336,-3.384491845,0.654841373,1,0,0.044772847,0.167634615,4.015407071,1,88,0,0.157423346,0.069972151,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
304,71454,1035096,5.376666333,-18.157,-3.973449874,0.132061951,1,0,-0.003624595,0.724817383,41.64067489,0,90,0,0.22530282,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
303,70922,1031798,7.137946735,-19.574,-1.652512163,0.646644016,1,0,0.075613997,0.606346632,30.65909842,0,91,0,0.309964483,0.006258137,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
302,70739,1030992,5.682391987,-18.658,-1.93463414,0.903228663,1,0,0.120796456,0.199594076,2.991167259,0,80,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
301,69561,1025844,1.395997137,-4.381,0.556149574,1.386481802,1,0,-0.135924734,0.285219114,-53.44170404,1,97,0,2.772468433,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
300,69423,1025134,4.87605192,-27.951,-3.345684331,0.614047532,1,0,-0.081213009,0.122132223,39.26328281,0,87,0,0.216418024,0,1,1,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
299,69352,1024678,4.883710601,-15.56,-3.727968683,0.174129579,1,0,-0.086315471,0.165508629,9.108621259,0,63,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,TRUE,TRUE,FALSE
298,69102,1023966,2.254759464,2.689,-5.610696554,0.159131438,1,0,-0.453896989,0.355082346,9.326671657,0,395,0,0.939997902,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
297,69027,1023731,4.094061189,-24.848,-1.97646207,0.209942817,1,0,-0.068052615,0.809829452,14.35240346,0,89,0,0.444809363,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
296,68763,1022964,1.233434514,-6.64,14.07701274,1.99330032,1,0,-0.806583163,0.103699388,-8.133665689,0,105,0,1.034372269,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
317,76419,1052567,4.449217884,-2.677,4.382810413,1.628482936,1,0,0.01028518,0.199485741,0,0,87,0,0,0.002092099,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
197,45439,880562,3.08154293,-7.684,-2.751068154,0.527991924,1,0,-0.029643906,0.345310206,21.86855921,1,236,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
318,76546,1053369,2.215064495,-2.976,-1.038081842,0.392709015,1,0,-0.303318053,0.42970967,17.70722502,1,90,0,1.023357346,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
320,76822,1054588,7.55349057,-51.39,-1.528799092,0.675576403,1,0,0.029934638,0.016637928,0.390787198,0,86,0,0.030734685,0.106870701,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,TRUE,TRUE,FALSE
341,82788,1080399,-0.913793852,-1.105,8.091794969,0.229426434,1,0,-2.46882793,0.216957606,0,0,88,0,53.86783042,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
340,82772,1080359,4.054702427,-14.869,-3.180513194,0.216064368,1,0,-0.209578969,0.220260803,5.116450628,0,91,0,0.368419227,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
339,82747,1080306,5.581724063,-7.62,-4.1740685,0.215264623,1,0,0.012789563,0.165281382,37.84974996,0,88,0,0.645292981,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
338,82664,1080036,-3.575550769,-0.135,17.41816264,2.321428571,1,0,-2.857142857,0.071428571,0,0,575,0,823.3214286,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
337,82549,1079297,-5.521460918,-0.11,119.7439289,56.25,1,0,-27.75,1,-0.862895928,0,91,0,4037.5,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
336,82480,1078276,6.981841822,-17.024,-3.204077738,0.585108181,1,0,0.022787631,0.264270592,7.270216676,0,182,0,0.054993964,0.025216826,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
335,82314,1077638,1.512927012,-1.567,-2.821567095,0.063436123,1,0,-0.529295154,0.052202643,30.28504233,0,470,0,2.612334802,0.331057269,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
334,81939,1075710,3.702116457,-24.837,-1.577046972,0.383021242,1,0,-0.288752375,0.259245553,0,0,92,0,0.753509486,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
333,81327,1073362,-0.314710745,-3.139,16.70647304,1.195890411,1,0,-2.742465753,0.043835616,-67.14965035,0,90,0,21.81780822,0.271232877,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
332,81306,1073292,5.435628482,-42.073,-3.552219735,0.091554544,1,0,-0.109672808,0.994686995,0.168904817,0,89,0,0.020463134,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
331,81272,1072978,4.102643365,4.904,-4.724909141,0.142842975,1,0,-0.002,0.613553719,5.730996182,0,83,0,0.157305785,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
330,80577,1070380,4.581952735,-54.441,-1.66786722,0.296822066,1,0,-0.265656824,0.757719666,9.319927515,1,90,0,0.470784504,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
329,79804,1066795,-0.207024169,-1.702,5.40122267,1.642066421,1,0,-0.956949569,0.099630996,-92.28448276,0,301,0,8.923739237,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
328,79560,1066042,3.331668652,1.127,-3.265912278,0.645417188,1,0,-0.057387886,0.007861354,1.013745843,0,91,0,0.099874933,0.067250313,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
327,79544,1066010,3.880841888,-30.291,-1.523674072,0.234148354,1,0,-0.550335294,0.317074177,6.01893472,1,85,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
326,79038,1063662,3.815754366,-4.595,-3.922241831,0.091035212,1,0,-0.069894959,0.857413402,5.578748456,1,90,0,0.306643765,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
325,78926,1063251,2.644684325,1.649,-4.888120185,0.158889126,1,0,-0.065203495,0.099012714,0.567159264,1,90,0,0,0,0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
324,78106,1060311,3.756234318,-4.094,-3.902439946,0.45406315,1,0,-0.071867623,0.272909996,4.054026285,0,82,0,0,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
323,77279,1057234,6.152609283,-5.982,0.277828883,0.841093156,1,0,0.100318763,0.002985475,0,0,33,0,0.060620247,0,0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,FALSE,FALSE,FALSE
